collected_at,resort_id,resort_code,resort_name,party_size,departure_date,end_date,duration_nights,price_pp,currency,signal,days_before_departure,day_of_week_sampled,price_first_seen,price_min_seen,price_max_seen,is_cheapest_ever
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2026-12-06,2026-12-13,7,,GBP,hold,187,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2026-12-13,2026-12-20,7,,GBP,hold,194,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2026-12-20,2026-12-27,7,7924,GBP,hold,201,1,7924,7924,7924,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2026-12-27,2027-01-03,7,8616,GBP,hold,208,1,8616,8616,8616,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-01-03,2027-01-10,7,6846,GBP,hold,215,1,6846,6846,6846,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-01-10,2027-01-17,7,6468,GBP,hold,222,1,6468,6468,6468,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-01-17,2027-01-24,7,6846,GBP,hold,229,1,6846,6846,6846,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-01-24,2027-01-31,7,6846,GBP,hold,236,1,6846,6846,6846,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-01-31,2027-02-07,7,7220,GBP,hold,243,1,7220,7220,7220,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-02-07,2027-02-14,7,8472,GBP,hold,250,1,8472,8472,8472,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-02-14,2027-02-21,7,9438,GBP,hold,257,1,9438,9438,9438,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-02-21,2027-02-28,7,8004,GBP,hold,264,1,8004,8004,8004,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-02-28,2027-03-07,7,7450,GBP,hold,271,1,7450,7450,7450,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-03-07,2027-03-14,7,7118,GBP,hold,278,1,7118,7118,7118,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-03-14,2027-03-21,7,6550,GBP,hold,285,1,6550,6550,6550,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-03-21,2027-03-28,7,6190,GBP,hold,292,1,6190,6190,6190,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-04-04,2027-04-11,7,,GBP,hold,306,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-04-11,2027-04-18,7,,GBP,hold,313,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-04-18,2027-04-25,7,,GBP,hold,320,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,2A2C,2027-04-25,2027-05-02,7,,GBP,hold,327,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2026-12-06,2026-12-13,7,,GBP,hold,187,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2026-12-13,2026-12-20,7,,GBP,hold,194,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2026-12-20,2026-12-27,7,6572,GBP,hold,201,1,6572,6572,6572,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2026-12-27,2027-01-03,7,7576,GBP,hold,208,1,7576,7576,7576,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-01-03,2027-01-10,7,6278,GBP,hold,215,1,6278,6278,6278,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-01-10,2027-01-17,7,5641,GBP,hold,222,1,5641,5641,5641,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-01-17,2027-01-24,7,6278,GBP,watch,229,1,6100,6100,6278,0
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-01-24,2027-01-31,7,6278,GBP,hold,236,1,6278,6278,6278,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-01-31,2027-02-07,7,7034,GBP,hold,243,1,7034,7034,7034,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-02-07,2027-02-14,7,7489,GBP,hold,250,1,7489,7489,7489,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-02-14,2027-02-21,7,8435,GBP,hold,257,1,8435,8435,8435,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-02-21,2027-02-28,7,7059,GBP,hold,264,1,7059,7059,7059,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-02-28,2027-03-07,7,6537,GBP,hold,271,1,6537,6537,6537,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-03-07,2027-03-14,7,6629,GBP,hold,278,1,6629,6629,6629,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-03-14,2027-03-21,7,5478,GBP,watch,285,1,5217,5217,5478,0
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-03-21,2027-03-28,7,4932,GBP,hold,292,1,4932,4932,4932,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-04-04,2027-04-11,7,,GBP,hold,306,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-04-11,2027-04-18,7,,GBP,hold,313,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-04-18,2027-04-25,7,,GBP,hold,320,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A,2027-04-25,2027-05-02,7,,GBP,hold,327,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2026-12-06,2026-12-13,7,,GBP,hold,187,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2026-12-13,2026-12-20,7,,GBP,hold,194,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2026-12-20,2026-12-27,7,7900,GBP,hold,201,1,7900,7900,7900,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2026-12-27,2027-01-03,7,9536,GBP,hold,208,1,9536,9536,9536,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-01-03,2027-01-10,7,7543,GBP,hold,215,1,7543,7543,7543,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-01-10,2027-01-17,7,7128,GBP,hold,222,1,7128,7128,7128,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-01-17,2027-01-24,7,7543,GBP,hold,229,1,7543,7543,7543,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-01-24,2027-01-31,7,7543,GBP,hold,236,1,7543,7543,7543,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-01-31,2027-02-07,7,7960,GBP,hold,243,1,7960,7960,7960,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-02-07,2027-02-14,7,8940,GBP,hold,250,1,8940,8940,8940,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-02-14,2027-02-21,7,9465,GBP,hold,257,1,9465,9465,9465,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-02-21,2027-02-28,7,8446,GBP,hold,264,1,8446,8446,8446,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-02-28,2027-03-07,7,7861,GBP,hold,271,1,7861,7861,7861,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-03-07,2027-03-14,7,7120,GBP,hold,278,1,7120,7120,7120,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-03-14,2027-03-21,7,6911,GBP,hold,285,1,6911,6911,6911,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-03-21,2027-03-28,7,6531,GBP,hold,292,1,6531,6531,6531,1
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-04-04,2027-04-11,7,,GBP,hold,306,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-04-11,2027-04-18,7,,GBP,hold,313,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-04-18,2027-04-25,7,,GBP,hold,320,1,,,,
2026-06-02T12:36:48Z,pragelato-sestriere,PRAC_WINTER,Pragelato Sestriere,3A1C,2027-04-25,2027-05-02,7,,GBP,hold,327,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2026-12-06,2026-12-13,7,6714,GBP,hold,187,1,6714,6714,6714,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2026-12-13,2026-12-20,7,8632,GBP,hold,194,1,8632,8632,8632,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2026-12-20,2026-12-27,7,10770,GBP,favourable,201,1,19304,10770,19304,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2026-12-27,2027-01-03,7,11844,GBP,hold,208,1,11844,11844,11844,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-01-03,2027-01-10,7,8784,GBP,hold,215,1,8784,8784,8784,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-01-10,2027-01-17,7,9220,GBP,hold,222,1,9220,9220,9220,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-01-17,2027-01-24,7,,GBP,hold,229,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-01-24,2027-01-31,7,,GBP,hold,236,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-01-31,2027-02-07,7,7262,GBP,hold,243,1,7262,7262,7262,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-02-07,2027-02-14,7,9378,GBP,watch,250,1,9378,9378,13088,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-02-14,2027-02-21,7,6962,GBP,hold,257,1,6962,6962,6962,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-02-21,2027-02-28,7,5606,GBP,hold,264,1,5606,5606,5606,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-02-28,2027-03-07,7,5212,GBP,watch,271,1,5212,5212,8790,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-03-07,2027-03-14,7,5426,GBP,hold,278,1,5426,5426,5426,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-03-14,2027-03-21,7,7116,GBP,hold,285,1,7116,7116,7116,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-03-21,2027-03-28,7,5526,GBP,hold,292,1,5526,5526,5526,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-04-04,2027-04-11,7,7482,GBP,hold,306,1,7482,7482,7482,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-04-11,2027-04-18,7,3428,GBP,hold,313,1,3428,3428,3428,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-04-18,2027-04-25,7,3428,GBP,hold,320,1,3428,3428,3428,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A,2027-04-25,2027-05-02,7,3428,GBP,hold,327,1,3428,3428,3428,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2026-12-06,2026-12-13,7,6729,GBP,hold,187,1,6729,6729,6729,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2026-12-13,2026-12-20,7,8647,GBP,hold,194,1,8647,8647,8647,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2026-12-20,2026-12-27,7,10785,GBP,favourable,201,1,19319,10785,19319,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2026-12-27,2027-01-03,7,11859,GBP,hold,208,1,11859,11859,11859,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-01-03,2027-01-10,7,8799,GBP,hold,215,1,8799,8799,8799,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-01-10,2027-01-17,7,9235,GBP,hold,222,1,9235,9235,9235,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-01-17,2027-01-24,7,,GBP,hold,229,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-01-24,2027-01-31,7,,GBP,hold,236,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-01-31,2027-02-07,7,,GBP,hold,243,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-02-07,2027-02-14,7,9393,GBP,watch,250,1,9393,9393,13103,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-02-14,2027-02-21,7,6977,GBP,hold,257,1,6977,6977,6977,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-02-21,2027-02-28,7,,GBP,hold,264,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-02-28,2027-03-07,7,,GBP,hold,271,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-03-07,2027-03-14,7,,GBP,hold,278,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-03-14,2027-03-21,7,,GBP,hold,285,1,7131,7131,7131,0
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-03-21,2027-03-28,7,5541,GBP,hold,292,1,5541,5541,5541,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-04-04,2027-04-11,7,7497,GBP,watch,306,1,4459,4459,7497,0
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-04-11,2027-04-18,7,3443,GBP,hold,313,1,3443,3443,3443,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-04-18,2027-04-25,7,3443,GBP,hold,320,1,3443,3443,3443,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1I,2027-04-25,2027-05-02,7,3443,GBP,hold,327,1,3443,3443,3443,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2026-12-06,2026-12-13,7,9398,GBP,hold,187,1,9398,9398,9398,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2026-12-13,2026-12-20,7,12083,GBP,hold,194,1,12083,12083,12083,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2026-12-20,2026-12-27,7,15076,GBP,hold,201,1,15076,15076,15076,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2026-12-27,2027-01-03,7,16580,GBP,hold,208,1,16580,16580,16580,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-01-03,2027-01-10,7,12296,GBP,hold,215,1,12296,12296,12296,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-01-10,2027-01-17,7,12906,GBP,hold,222,1,12906,12906,12906,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-01-17,2027-01-24,7,,GBP,hold,229,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-01-24,2027-01-31,7,,GBP,hold,236,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-01-31,2027-02-07,7,10165,GBP,hold,243,1,10165,10165,10165,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-02-07,2027-02-14,7,13127,GBP,hold,250,1,13127,13127,13127,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-02-14,2027-02-21,7,9745,GBP,hold,257,1,9745,9745,9745,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-02-21,2027-02-28,7,7846,GBP,hold,264,1,7846,7846,7846,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-02-28,2027-03-07,7,7295,GBP,hold,271,1,7295,7295,7295,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-03-07,2027-03-14,7,7595,GBP,hold,278,1,7595,7595,7595,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-03-14,2027-03-21,7,9961,GBP,hold,285,1,9961,9961,9961,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-03-21,2027-03-28,7,7734,GBP,hold,292,1,7734,7734,7734,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-04-04,2027-04-11,7,10473,GBP,watch,306,1,6220,6220,10473,0
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-04-11,2027-04-18,7,4797,GBP,hold,313,1,4797,4797,4797,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-04-18,2027-04-25,7,4797,GBP,hold,320,1,4797,4797,4797,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C,2027-04-25,2027-05-02,7,4797,GBP,hold,327,1,4797,4797,4797,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2026-12-06,2026-12-13,7,10071,GBP,hold,187,1,10071,10071,10071,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2026-12-13,2026-12-20,7,12948,GBP,hold,194,1,12948,12948,12948,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2026-12-20,2026-12-27,7,16155,GBP,hold,201,1,16155,16155,16155,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2026-12-27,2027-01-03,7,17766,GBP,hold,208,1,17766,17766,17766,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-01-03,2027-01-10,7,13176,GBP,hold,215,1,13176,13176,13176,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-01-10,2027-01-17,7,13830,GBP,hold,222,1,13830,13830,13830,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-01-17,2027-01-24,7,,GBP,hold,229,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-01-24,2027-01-31,7,,GBP,hold,236,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-01-31,2027-02-07,7,10893,GBP,hold,243,1,10893,10893,10893,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-02-07,2027-02-14,7,14067,GBP,hold,250,1,14067,14067,14067,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-02-14,2027-02-21,7,10443,GBP,hold,257,1,10443,10443,10443,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-02-21,2027-02-28,7,8409,GBP,hold,264,1,8409,8409,8409,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-02-28,2027-03-07,7,7818,GBP,hold,271,1,7818,7818,7818,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-03-07,2027-03-14,7,8139,GBP,hold,278,1,8139,8139,8139,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-03-14,2027-03-21,7,10674,GBP,hold,285,1,10674,10674,10674,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-03-21,2027-03-28,7,8289,GBP,hold,292,1,8289,8289,8289,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-03-28,2027-04-04,7,,GBP,hold,299,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-04-04,2027-04-11,7,11223,GBP,watch,306,1,6666,6666,11223,0
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-04-11,2027-04-18,7,5142,GBP,hold,313,1,5142,5142,5142,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-04-18,2027-04-25,7,5142,GBP,hold,320,1,5142,5142,5142,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1J,2027-04-25,2027-05-02,7,5142,GBP,hold,327,1,5142,5142,5142,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2026-12-06,2026-12-13,7,12755,GBP,hold,187,1,12755,12755,12755,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2026-12-13,2026-12-20,7,16399,GBP,hold,194,1,16399,16399,16399,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2026-12-20,2026-12-27,7,20461,GBP,hold,201,1,20461,20461,20461,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2026-12-27,2027-01-03,7,22502,GBP,hold,208,1,22502,22502,22502,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-01-03,2027-01-10,7,16688,GBP,hold,215,1,16688,16688,16688,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-01-10,2027-01-17,7,17516,GBP,hold,222,1,17516,17516,17516,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-01-17,2027-01-24,7,,GBP,hold,229,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-01-24,2027-01-31,7,,GBP,hold,236,1,,,,
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-01-31,2027-02-07,7,13796,GBP,hold,243,1,13796,13796,13796,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-02-07,2027-02-14,7,17816,GBP,hold,250,1,17816,17816,17816,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-02-14,2027-02-21,7,13226,GBP,hold,257,1,13226,13226,13226,1
2026-06-02T12:36:48Z,kiroro-grand,KIGC_WINTER,Kiroro Grand,2A1C1J,2027-02-21,2027-02-28,7,10649,GBP,hold,264,1,10649,10649,10649,1
